source,product_url,name,brand,price,rating,major_category,subtype,active_tags,function_tags,ingredients_raw,ingredients_list
INCIDecoder,https://incidecoder.com/products/biotulin-face-mask,Biotulin Bio Cellulose Face Mask,,,,mask,mask,,hydrating,"Aqua (Water), Glycerin, Alcohol, Polyacrylate-13, Phenoxyethanol, Ethylhexylglycerin, Polyisobutene, Acrylates/​C10-30 Alkyl Acrylate Crosspolymer, Sodium Hydroxide, Sodium Hyaluronate, Sodium Phytate, Polysorbate 20, Parfum (Fragrance), Biosaccharide Gum-1, Citric Acid, Sorbitan Isostearate, Sodium Citrate, Soluble Collagen, Acmella Oleracea Extract, Sodium Benzoate, Hexyl Cinnamal, Linalool, Aloe Barbadensis Leaf Extract, Glycerin, Sodium Hyaluronate, Biosaccharide Gum-1, Aloe Barbadensis Leaf Extract, Alcohol, Sodium Hydroxide, Citric Acid, Sodium Citrate, Sodium Phytate, Sodium Citrate, Aloe Barbadensis Leaf Extract, Polysorbate 20, Sorbitan Isostearate, Glycerin, Sodium Hyaluronate, Biosaccharide Gum-1, Soluble Collagen, Aloe Barbadensis Leaf Extract, Parfum (Fragrance), Hexyl Cinnamal, Linalool, Phenoxyethanol, Ethylhexylglycerin, Sodium Benzoate, Aqua (Water), Alcohol, Polysorbate 20, Alcohol, Polyisobutene, Acrylates/​C10-30 Alkyl Acrylate Crosspolymer","Aqua (Water),Glycerin,Alcohol,Polyacrylate-13,Phenoxyethanol,Ethylhexylglycerin,Polyisobutene,Acrylates/​C10-30 Alkyl Acrylate Crosspolymer,Sodium Hydroxide,Sodium Hyaluronate,Sodium Phytate,Polysorbate 20,Parfum (Fragrance),Biosaccharide Gum-1,Citric Acid,Sorbitan Isostearate,Sodium Citrate,Soluble Collagen,Acmella Oleracea Extract,Sodium Benzoate,Hexyl Cinnamal,Linalool,Aloe Barbadensis Leaf Extract,Glycerin,Sodium Hyaluronate,Biosaccharide Gum-1,Aloe Barbadensis Leaf Extract,Alcohol,Sodium Hydroxide,Citric Acid,Sodium Citrate,Sodium Phytate,Sodium Citrate,Aloe Barbadensis Leaf Extract,Polysorbate 20,Sorbitan Isostearate,Glycerin,Sodium Hyaluronate,Biosaccharide Gum-1,Soluble Collagen,Aloe Barbadensis Leaf Extract,Parfum (Fragrance),Hexyl Cinnamal,Linalool,Phenoxyethanol,Ethylhexylglycerin,Sodium Benzoate,Aqua (Water),Alcohol,Polysorbate 20,Alcohol,Polyisobutene,Acrylates/​C10-30 Alkyl Acrylate Crosspolymer"
INCIDecoder,https://incidecoder.com/products/face-reality-hydracalm-mask,Face Reality Hydracalm Mask,,,,mask,mask,,"calming,hydrating","Aqua (Water), Glycerin, Propanediol, Butylene Glycol, Pentylene Glycol, Squalane, Carbomer, Lonicera Japonica (Honeysuckle) Flower Extract, Hydroxypropyl Starch Phosphate, Benzyl Alcohol, Hydrolyzed Jojoba Esters, Lonicera Caprifolium (Honeysuckle) Flower Extract, Alcohol Denat, Agave Tequilana (Blue Agave) Leaf Extract, Bisabolol, Allantoin, Sodium Gluconate, Caprylhydroxamic Acid, Totarol, Sodium Hyaluronate (L), Mirabilis Jalapa Flower/​Leaf/​Stem Extract, Phenethyl Alcohol, Caprylyl Glycol, Potassium Sorbate, Beta-Glucan (D), Totarol, Glycerin, Squalane, Sodium Hyaluronate (L), Lonicera Japonica (Honeysuckle) Flower Extract, Bisabolol, Allantoin, Beta-Glucan (D), Lonicera Japonica (Honeysuckle) Flower Extract, Alcohol Denat, Sodium Gluconate, Caprylhydroxamic Acid, Squalane, Caprylyl Glycol, Glycerin, Propanediol, Butylene Glycol, Pentylene Glycol, Sodium Gluconate, Sodium Hyaluronate (L), Caprylyl Glycol, Beta-Glucan (D), Benzyl Alcohol, Lonicera Caprifolium (Honeysuckle) Flower Extract, Benzyl Alcohol, Potassium Sorbate, Aqua (Water), Propanediol, Butylene Glycol, Pentylene Glycol, Benzyl Alcohol, Alcohol Denat, Carbomer, Hydroxypropyl Starch Phosphate, Benzyl Alcohol, Alcohol Denat","Aqua (Water),Glycerin,Propanediol,Butylene Glycol,Pentylene Glycol,Squalane,Carbomer,Lonicera Japonica (Honeysuckle) Flower Extract,Hydroxypropyl Starch Phosphate,Benzyl Alcohol,Hydrolyzed Jojoba Esters,Lonicera Caprifolium (Honeysuckle) Flower Extract,Alcohol Denat,Agave Tequilana (Blue Agave) Leaf Extract,Bisabolol,Allantoin,Sodium Gluconate,Caprylhydroxamic Acid,Totarol,Sodium Hyaluronate (L),Mirabilis Jalapa Flower/​Leaf/​Stem Extract,Phenethyl Alcohol,Caprylyl Glycol,Potassium Sorbate,Beta-Glucan (D),Totarol,Glycerin,Squalane,Sodium Hyaluronate (L),Lonicera Japonica (Honeysuckle) Flower Extract,Bisabolol,Allantoin,Beta-Glucan (D),Lonicera Japonica (Honeysuckle) Flower Extract,Alcohol Denat,Sodium Gluconate,Caprylhydroxamic Acid,Squalane,Caprylyl Glycol,Glycerin,Propanediol,Butylene Glycol,Pentylene Glycol,Sodium Gluconate,Sodium Hyaluronate (L),Caprylyl Glycol,Beta-Glucan (D),Benzyl Alcohol,Lonicera Caprifolium (Honeysuckle) Flower Extract,Benzyl Alcohol,Potassium Sorbate,Aqua (Water),Propanediol,Butylene Glycol,Pentylene Glycol,Benzyl Alcohol,Alcohol Denat,Carbomer,Hydroxypropyl Starch Phosphate,Benzyl Alcohol,Alcohol Denat"
INCIDecoder,https://incidecoder.com/products/aarong-face-mask,Aarong Face Mask,,,,mask,mask,,,"Virgin Coconut Oil, Rbd Palm Oil, Aqua, Castor Oil, Sodium Hydroxide, Aloe Vera Leaf Extract, Rosemary Oil, Oatmeal, Rosemary Oil, Oatmeal, Aloe Vera Leaf Extract, Oatmeal, Oatmeal, Rosemary Oil, Sodium Hydroxide, Virgin Coconut Oil, Rbd Palm Oil, Castor Oil, Aloe Vera Leaf Extract, Oatmeal, Aloe Vera Leaf Extract, Virgin Coconut Oil, Castor Oil, Aqua","Virgin Coconut Oil,Rbd Palm Oil,Aqua,Castor Oil,Sodium Hydroxide,Aloe Vera Leaf Extract,Rosemary Oil,Oatmeal,Rosemary Oil,Oatmeal,Aloe Vera Leaf Extract,Oatmeal,Oatmeal,Rosemary Oil,Sodium Hydroxide,Virgin Coconut Oil,Rbd Palm Oil,Castor Oil,Aloe Vera Leaf Extract,Oatmeal,Aloe Vera Leaf Extract,Virgin Coconut Oil,Castor Oil,Aqua"
INCIDecoder,https://incidecoder.com/products/djamujamu-clarifying-face-mask,DjamuJamu Clarifying Face Mask,,,,mask,mask,aha,"exfoliating,hydrating","Water, Montmorillonite, Illite, Cetyl Alcohol, Glycerin, Bentonite, Glyceryl Stearate, Olea Europaea Fruit Oil, PEG-100 Stearate, Camellia Sinensis Leaf Extract, Phenoxyethanol, Chlorphenesin, Lactic Acid, VP/​VA Copolymer, Melaleuca Alternifolia Oil, Xanthan Gum, Calophyllum Tacamahaca Seed Oil, Curcuma Longa Root Extract, Dipotassium Glycyrrhizate, Ethylhexylglycerin, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Menthyl Lactate, Melaleuca Alternifolia Oil, Olea Europaea Fruit Oil, Camellia Sinensis Leaf Extract, Melaleuca Alternifolia Oil, Curcuma Longa Root Extract, Lactic Acid, Curcuma Longa Root Extract, Glycerin, Camellia Sinensis Leaf Extract, Melaleuca Alternifolia Oil, Calophyllum Tacamahaca Seed Oil, Curcuma Longa Root Extract, Dipotassium Glycyrrhizate, Illite, Chlorphenesin, Melaleuca Alternifolia Oil, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Lactic Acid, Cetyl Alcohol, Glyceryl Stearate, Olea Europaea Fruit Oil, Calophyllum Tacamahaca Seed Oil, Glyceryl Stearate, PEG-100 Stearate, Glycerin, Lactic Acid, Dipotassium Glycyrrhizate, Melaleuca Alternifolia Oil, Curcuma Longa Root Extract, Phenoxyethanol, Chlorphenesin, Ethylhexylglycerin, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Water, PEG-100 Stearate, Montmorillonite, Cetyl Alcohol, Bentonite, Xanthan Gum","Water,Montmorillonite,Illite,Cetyl Alcohol,Glycerin,Bentonite,Glyceryl Stearate,Olea Europaea Fruit Oil,PEG-100 Stearate,Camellia Sinensis Leaf Extract,Phenoxyethanol,Chlorphenesin,Lactic Acid,VP/​VA Copolymer,Melaleuca Alternifolia Oil,Xanthan Gum,Calophyllum Tacamahaca Seed Oil,Curcuma Longa Root Extract,Dipotassium Glycyrrhizate,Ethylhexylglycerin,Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate,Menthyl Lactate,Melaleuca Alternifolia Oil,Olea Europaea Fruit Oil,Camellia Sinensis Leaf Extract,Melaleuca Alternifolia Oil,Curcuma Longa Root Extract,Lactic Acid,Curcuma Longa Root Extract,Glycerin,Camellia Sinensis Leaf Extract,Melaleuca Alternifolia Oil,Calophyllum Tacamahaca Seed Oil,Curcuma Longa Root Extract,Dipotassium Glycyrrhizate,Illite,Chlorphenesin,Melaleuca Alternifolia Oil,Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate,Lactic Acid,Cetyl Alcohol,Glyceryl Stearate,Olea Europaea Fruit Oil,Calophyllum Tacamahaca Seed Oil,Glyceryl Stearate,PEG-100 Stearate,Glycerin,Lactic Acid,Dipotassium Glycyrrhizate,Melaleuca Alternifolia Oil,Curcuma Longa Root Extract,Phenoxyethanol,Chlorphenesin,Ethylhexylglycerin,Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate,Water,PEG-100 Stearate,Montmorillonite,Cetyl Alcohol,Bentonite,Xanthan Gum"
INCIDecoder,https://incidecoder.com/products/pellamar-face-mask-treatment,PELLAMAR Aminopower Facial Mask,,,,mask,mask,vitamin_c,"brightening,hydrating","Aqua, Glyceryl Stearate, PEG-100 Stearate, Kaolin, Cetearyl Alcohol, Isopropyl Myristate, Glycerol, Capsicum Extract, Grapefruit Extract, Ruscus Aculeatus Extract, Horsetail Extract, Licorice Extract, Ascorbyl Methylsilanol Pectinate, Methylsilanol Hydroxyproline Aspartate, Dimethylsilanol Hyaluronate, Hydrolysed Elastin, Salix Alba Extract, Mineral Salts, Amino Acids From Pelloid Mud Extract (Pell Amar), EDTA, Ethylhexyl Glycerine, Phenoxyethanol, Ascorbyl Methylsilanol Pectinate, Licorice Extract, Glycerol, Ruscus Aculeatus Extract, Horsetail Extract, Licorice Extract, Salix Alba Extract, Kaolin, EDTA, Kaolin, Glyceryl Stearate, Cetearyl Alcohol, Isopropyl Myristate, Horsetail Extract, Hydrolysed Elastin, Glyceryl Stearate, PEG-100 Stearate, Cetearyl Alcohol, Glycerol, Dimethylsilanol Hyaluronate, Hydrolysed Elastin, Isopropyl Myristate, Grapefruit Extract, Ethylhexyl Glycerine, Phenoxyethanol, Aqua, PEG-100 Stearate, Cetearyl Alcohol, Cetearyl Alcohol, Ascorbyl Methylsilanol Pectinate","Aqua,Glyceryl Stearate,PEG-100 Stearate,Kaolin,Cetearyl Alcohol,Isopropyl Myristate,Glycerol,Capsicum Extract,Grapefruit Extract,Ruscus Aculeatus Extract,Horsetail Extract,Licorice Extract,Ascorbyl Methylsilanol Pectinate,Methylsilanol Hydroxyproline Aspartate,Dimethylsilanol Hyaluronate,Hydrolysed Elastin,Salix Alba Extract,Mineral Salts,Amino Acids From Pelloid Mud Extract (Pell Amar),EDTA,Ethylhexyl Glycerine,Phenoxyethanol,Ascorbyl Methylsilanol Pectinate,Licorice Extract,Glycerol,Ruscus Aculeatus Extract,Horsetail Extract,Licorice Extract,Salix Alba Extract,Kaolin,EDTA,Kaolin,Glyceryl Stearate,Cetearyl Alcohol,Isopropyl Myristate,Horsetail Extract,Hydrolysed Elastin,Glyceryl Stearate,PEG-100 Stearate,Cetearyl Alcohol,Glycerol,Dimethylsilanol Hyaluronate,Hydrolysed Elastin,Isopropyl Myristate,Grapefruit Extract,Ethylhexyl Glycerine,Phenoxyethanol,Aqua,PEG-100 Stearate,Cetearyl Alcohol,Cetearyl Alcohol,Ascorbyl Methylsilanol Pectinate"
INCIDecoder,https://incidecoder.com/products/beeq-kubla-face-mask,BEEQ Kubla - Face Mask,,,,mask,mask,,,"Mel, Pollen, Aqua, Cera Alba, Mel, Mel, Pollen, Cera Alba, Cera Alba, Mel, Cera Alba, Aqua, Cera Alba","Mel,Pollen,Aqua,Cera Alba,Mel,Mel,Pollen,Cera Alba,Cera Alba,Mel,Cera Alba,Aqua,Cera Alba"
INCIDecoder,https://incidecoder.com/products/tolpa-dermo-face-lipidro-face-mask,Tołpa Dermo Face Lipidro Face Mask,,,,mask,bha_exfoliator,bha,"acne_control,calming,exfoliating,hydrating","Aqua, Glycerin, Butyrospermum Parkii Butter, Isostearyl Lactate, Coco-Caprylate, Cetearyl Alcohol, Squalane, Caprylic/​Capric Triglyceride, C10-30 Cholesterol/​Lanosterol Esters, Peat Extract, Ceteareth-20, Pentaerythrityl Distearate, Aluminum Starch Octenylsuccinate, Sodium Hyaluronate, Mel Extract, Allantoin, Panthenol, Butylene Glycol, Isohexadecane, Parfum, Sodium Acrylate/​Sodium Acryloyldimethyl Taurate Copolymer, Polysorbate 80, Sorbitan Oleate, Disodium Cocoamphodiacetate, Tocopherol, Urea, Sodium Lactate, Arginine Hcl, Lysine Hcl, Ornithine Hcl, Carbomer, Sodium Hydroxide, Tetrasodium EDTA, Ethylhexylglycerin, Phenoxyethanol, Benzyl Alcohol, Salicylic Acid, Sorbic Acid, Methylpropanediol, Caprylyl Glycol, Benzoic Acid, Salicylic Acid, Tocopherol, Salicylic Acid, Glycerin, Squalane, Sodium Hyaluronate, Urea, Allantoin, Panthenol, Salicylic Acid, Sodium Lactate, Sodium Hydroxide, Tetrasodium EDTA, Butyrospermum Parkii Butter, Isostearyl Lactate, Coco-Caprylate, Cetearyl Alcohol, Squalane, Caprylic/​Capric Triglyceride, C10-30 Cholesterol/​Lanosterol Esters, Isohexadecane, Caprylyl Glycol, Cetearyl Alcohol, C10-30 Cholesterol/​Lanosterol Esters, Ceteareth-20, Pentaerythrityl Distearate, Polysorbate 80, Sorbitan Oleate, Glycerin, Sodium Hyaluronate, Mel Extract, Panthenol, Butylene Glycol, Urea, Sodium Lactate, Caprylyl Glycol, Parfum, Benzyl Alcohol, Ethylhexylglycerin, Phenoxyethanol, Benzyl Alcohol, Salicylic Acid, Sorbic Acid, Benzoic Acid, Aqua, Butylene Glycol, Isohexadecane, Benzyl Alcohol, Methylpropanediol, Cetearyl Alcohol, Ceteareth-20, Polysorbate 80, Disodium Cocoamphodiacetate, Cetearyl Alcohol, C10-30 Cholesterol/​Lanosterol Esters, Aluminum Starch Octenylsuccinate, Sodium Acrylate/​Sodium Acryloyldimethyl Taurate Copolymer, Carbomer, Benzyl Alcohol","Aqua,Glycerin,Butyrospermum Parkii Butter,Isostearyl Lactate,Coco-Caprylate,Cetearyl Alcohol,Squalane,Caprylic/​Capric Triglyceride,C10-30 Cholesterol/​Lanosterol Esters,Peat Extract,Ceteareth-20,Pentaerythrityl Distearate,Aluminum Starch Octenylsuccinate,Sodium Hyaluronate,Mel Extract,Allantoin,Panthenol,Butylene Glycol,Isohexadecane,Parfum,Sodium Acrylate/​Sodium Acryloyldimethyl Taurate Copolymer,Polysorbate 80,Sorbitan Oleate,Disodium Cocoamphodiacetate,Tocopherol,Urea,Sodium Lactate,Arginine Hcl,Lysine Hcl,Ornithine Hcl,Carbomer,Sodium Hydroxide,Tetrasodium EDTA,Ethylhexylglycerin,Phenoxyethanol,Benzyl Alcohol,Salicylic Acid,Sorbic Acid,Methylpropanediol,Caprylyl Glycol,Benzoic Acid,Salicylic Acid,Tocopherol,Salicylic Acid,Glycerin,Squalane,Sodium Hyaluronate,Urea,Allantoin,Panthenol,Salicylic Acid,Sodium Lactate,Sodium Hydroxide,Tetrasodium EDTA,Butyrospermum Parkii Butter,Isostearyl Lactate,Coco-Caprylate,Cetearyl Alcohol,Squalane,Caprylic/​Capric Triglyceride,C10-30 Cholesterol/​Lanosterol Esters,Isohexadecane,Caprylyl Glycol,Cetearyl Alcohol,C10-30 Cholesterol/​Lanosterol Esters,Ceteareth-20,Pentaerythrityl Distearate,Polysorbate 80,Sorbitan Oleate,Glycerin,Sodium Hyaluronate,Mel Extract,Panthenol,Butylene Glycol,Urea,Sodium Lactate,Caprylyl Glycol,Parfum,Benzyl Alcohol,Ethylhexylglycerin,Phenoxyethanol,Benzyl Alcohol,Salicylic Acid,Sorbic Acid,Benzoic Acid,Aqua,Butylene Glycol,Isohexadecane,Benzyl Alcohol,Methylpropanediol,Cetearyl Alcohol,Ceteareth-20,Polysorbate 80,Disodium Cocoamphodiacetate,Cetearyl Alcohol,C10-30 Cholesterol/​Lanosterol Esters,Aluminum Starch Octenylsuccinate,Sodium Acrylate/​Sodium Acryloyldimethyl Taurate Copolymer,Carbomer,Benzyl Alcohol"
INCIDecoder,https://incidecoder.com/products/sephora-collection-face-mask-rose-face-mask,SEPHORA COLLECTION Face Mask Rose Face Mask,,,,mask,mask,vitamin_c,"brightening,hydrating","Water, Butylene Glycol, Glycerin, Betaine, 1,2-Hexanediol, Hydroxyacetophenone, Saccharide Isomerate, Xanthan Gum, 3-O-Ethyl Ascorbic Acid, Glycosyl Trehalose, Parfum (Fragrance), Phosphatidylcholine, Phenoxyethanol, Rosa Gallica Flower Extract, Polysorbate 80, Citric Acid, Sodium Citrate, Ascorbyl Palmitate, Potassium Sorbate, Rosa Damascena Flower Extract, Prunus Persica (Peach) Flower Extract, Tocopheryl Acetate, Sodium Benzoate, Sorbic Acid, Rosa Damascena Flower Oil, 3-O-Ethyl Ascorbic Acid, Tocopheryl Acetate, Rosa Damascena Flower Oil, 3-O-Ethyl Ascorbic Acid, Glycerin, Rosa Damascena Flower Oil, Hydroxyacetophenone, Ascorbyl Palmitate, Citric Acid, Sodium Citrate, Sodium Citrate, Phosphatidylcholine, Polysorbate 80, Butylene Glycol, Glycerin, Betaine, Saccharide Isomerate, Prunus Persica (Peach) Flower Extract, Parfum (Fragrance), Rosa Damascena Flower Oil, Hydroxyacetophenone, Phenoxyethanol, Potassium Sorbate, Sodium Benzoate, Sorbic Acid, Water, Butylene Glycol, 1,2-Hexanediol, Polysorbate 80, Xanthan Gum","Water,Butylene Glycol,Glycerin,Betaine,1,2-Hexanediol,Hydroxyacetophenone,Saccharide Isomerate,Xanthan Gum,3-O-Ethyl Ascorbic Acid,Glycosyl Trehalose,Parfum (Fragrance),Phosphatidylcholine,Phenoxyethanol,Rosa Gallica Flower Extract,Polysorbate 80,Citric Acid,Sodium Citrate,Ascorbyl Palmitate,Potassium Sorbate,Rosa Damascena Flower Extract,Prunus Persica (Peach) Flower Extract,Tocopheryl Acetate,Sodium Benzoate,Sorbic Acid,Rosa Damascena Flower Oil,3-O-Ethyl Ascorbic Acid,Tocopheryl Acetate,Rosa Damascena Flower Oil,3-O-Ethyl Ascorbic Acid,Glycerin,Rosa Damascena Flower Oil,Hydroxyacetophenone,Ascorbyl Palmitate,Citric Acid,Sodium Citrate,Sodium Citrate,Phosphatidylcholine,Polysorbate 80,Butylene Glycol,Glycerin,Betaine,Saccharide Isomerate,Prunus Persica (Peach) Flower Extract,Parfum (Fragrance),Rosa Damascena Flower Oil,Hydroxyacetophenone,Phenoxyethanol,Potassium Sorbate,Sodium Benzoate,Sorbic Acid,Water,Butylene Glycol,1,2-Hexanediol,Polysorbate 80,Xanthan Gum"
INCIDecoder,https://incidecoder.com/products/karuna-brightening-face-mask,Karuna Brightening Face Mask,,,,mask,bha_exfoliator,"bha,niacinamide,peptide","acne_control,anti_aging,brightening,exfoliating,hydrating","Water (Aqua), Glycerin, Niacinamide, Chamomilla Recutita (Matricaria) Flower Extract, Saxifraga Sarmentosa Extract, Scutellaria Baicalensis Root Extract, Morus Bombycis Root Extract, Vitis Vinifera (Grape) Fruit Extract, Aloe Barbadensis Leaf Juice, Dipotassium Glycyrrhizate, Butylene Glycol, Sodium Hyaluronate, Glycosyl Trehalose, Hydrogenated Starch Hydrolysate, Hydroxyethylcellulose, Salicylic Acid, Acacia Senegal Gum, Isoceteth-20, Palmitoyl Oligopeptide, Palmitoyl Tetrapeptide-7, Polysorbate 20, Carbomer, Disodium EDTA, Ethylhexylglycerin, Phenoxyethanol, Fragrance/​Parfum, Niacinamide, Salicylic Acid, Chamomilla Recutita (Matricaria) Flower Extract, Scutellaria Baicalensis Root Extract, Vitis Vinifera (Grape) Fruit Extract, Niacinamide, Palmitoyl Oligopeptide, Palmitoyl Tetrapeptide-7, Salicylic Acid, Niacinamide, Glycerin, Sodium Hyaluronate, Chamomilla Recutita (Matricaria) Flower Extract, Saxifraga Sarmentosa Extract, Scutellaria Baicalensis Root Extract, Vitis Vinifera (Grape) Fruit Extract, Aloe Barbadensis Leaf Juice, Dipotassium Glycyrrhizate, Salicylic Acid, Scutellaria Baicalensis Root Extract, Disodium EDTA, Isoceteth-20, Polysorbate 20, Glycerin, Niacinamide, Scutellaria Baicalensis Root Extract, Vitis Vinifera (Grape) Fruit Extract, Aloe Barbadensis Leaf Juice, Dipotassium Glycyrrhizate, Butylene Glycol, Sodium Hyaluronate, Hydrogenated Starch Hydrolysate, Fragrance/​Parfum, Salicylic Acid, Ethylhexylglycerin, Phenoxyethanol, Water (Aqua), Butylene Glycol, Isoceteth-20, Polysorbate 20, Hydroxyethylcellulose, Carbomer","Water (Aqua),Glycerin,Niacinamide,Chamomilla Recutita (Matricaria) Flower Extract,Saxifraga Sarmentosa Extract,Scutellaria Baicalensis Root Extract,Morus Bombycis Root Extract,Vitis Vinifera (Grape) Fruit Extract,Aloe Barbadensis Leaf Juice,Dipotassium Glycyrrhizate,Butylene Glycol,Sodium Hyaluronate,Glycosyl Trehalose,Hydrogenated Starch Hydrolysate,Hydroxyethylcellulose,Salicylic Acid,Acacia Senegal Gum,Isoceteth-20,Palmitoyl Oligopeptide,Palmitoyl Tetrapeptide-7,Polysorbate 20,Carbomer,Disodium EDTA,Ethylhexylglycerin,Phenoxyethanol,Fragrance/​Parfum,Niacinamide,Salicylic Acid,Chamomilla Recutita (Matricaria) Flower Extract,Scutellaria Baicalensis Root Extract,Vitis Vinifera (Grape) Fruit Extract,Niacinamide,Palmitoyl Oligopeptide,Palmitoyl Tetrapeptide-7,Salicylic Acid,Niacinamide,Glycerin,Sodium Hyaluronate,Chamomilla Recutita (Matricaria) Flower Extract,Saxifraga Sarmentosa Extract,Scutellaria Baicalensis Root Extract,Vitis Vinifera (Grape) Fruit Extract,Aloe Barbadensis Leaf Juice,Dipotassium Glycyrrhizate,Salicylic Acid,Scutellaria Baicalensis Root Extract,Disodium EDTA,Isoceteth-20,Polysorbate 20,Glycerin,Niacinamide,Scutellaria Baicalensis Root Extract,Vitis Vinifera (Grape) Fruit Extract,Aloe Barbadensis Leaf Juice,Dipotassium Glycyrrhizate,Butylene Glycol,Sodium Hyaluronate,Hydrogenated Starch Hydrolysate,Fragrance/​Parfum,Salicylic Acid,Ethylhexylglycerin,Phenoxyethanol,Water (Aqua),Butylene Glycol,Isoceteth-20,Polysorbate 20,Hydroxyethylcellulose,Carbomer"
INCIDecoder,https://incidecoder.com/products/sephora-collection-face-mask-pearl-face-mask,SEPHORA COLLECTION Face Mask Pearl Face Mask,,,,mask,mask,titanium_dioxide,hydrating,"Water, Butylene Glycol, Glycerin, Salix Alba (Willow) Bark Extract, Betaine, Xanthan Gum, 1,2-Hexanediol, Hydroxyacetophenone, Parfum (Fragrance), Synthetic Fluorphlogopite, Ci 77891 (Titanium Dioxide), Mother Of Pearl Extract, Passiflora Edulis Fruit Extract, Linalool, Hexyl Cinnamal, Conchiolin Powder, Phenoxyethanol, Prunus Persica (Peach) Flower Extract, Tin Oxide, Glycerin, Salix Alba (Willow) Bark Extract, Conchiolin Powder, Tin Oxide, Hydroxyacetophenone, Ci 77891 (Titanium Dioxide), Tin Oxide, Butylene Glycol, Glycerin, Betaine, Prunus Persica (Peach) Flower Extract, Parfum (Fragrance), Linalool, Hexyl Cinnamal, Hydroxyacetophenone, Phenoxyethanol, Water, Butylene Glycol, 1,2-Hexanediol, Xanthan Gum, Synthetic Fluorphlogopite, Tin Oxide","Water,Butylene Glycol,Glycerin,Salix Alba (Willow) Bark Extract,Betaine,Xanthan Gum,1,2-Hexanediol,Hydroxyacetophenone,Parfum (Fragrance),Synthetic Fluorphlogopite,Ci 77891 (Titanium Dioxide),Mother Of Pearl Extract,Passiflora Edulis Fruit Extract,Linalool,Hexyl Cinnamal,Conchiolin Powder,Phenoxyethanol,Prunus Persica (Peach) Flower Extract,Tin Oxide,Glycerin,Salix Alba (Willow) Bark Extract,Conchiolin Powder,Tin Oxide,Hydroxyacetophenone,Ci 77891 (Titanium Dioxide),Tin Oxide,Butylene Glycol,Glycerin,Betaine,Prunus Persica (Peach) Flower Extract,Parfum (Fragrance),Linalool,Hexyl Cinnamal,Hydroxyacetophenone,Phenoxyethanol,Water,Butylene Glycol,1,2-Hexanediol,Xanthan Gum,Synthetic Fluorphlogopite,Tin Oxide"
